year,month,fk_item,total_sell,total_cost,monthly_margin
2024,7,39a611e458e08944c1573a5b4e503717,63.825268,46.9008,0.2652
2024,7,39a8849c45df0a2f8d97a78850bd01a9,9.192118,4.3241,0.5296
2024,7,39bd0267159f1002a401ca04600bcb13,53.393853,33.92,0.3647
2024,7,39c0e29975c09e6b615b51e3e8688f4f,46.632,32.9965,0.2924
2024,7,39c91c934b8eb59206cd8e11403248f1,2.78633,1.25,0.5514
2024,7,39cb3bc7bdbaa04c685aa07c9f5d4c9a,131.970651,69.55,0.473
2024,7,39dfa92977e78f074a2e0b12ef65cafe,31.137496,19.7729,0.365
2024,7,39e17361833d99992d68a561b5da8059,2.159352,1.36,0.3702
2024,7,39ec107b5490664d26c61b4b4864ebed,16.33104,7.88,0.5175
2024,7,39f19373fcdce2075e1c00361a71df9a,17.46,6.26,0.6415
2024,7,3a0dc23b56f80b710b63531afd30f3ed,31.381347,12.48,0.6023
2024,7,3a4a5a087f59655f14ea8f7c4be8fd09,24.87,12.6105,0.4929
2024,7,3a572bd546c83664f2859c65485f3bfa,18.2625,12.8976,0.2938
2024,7,3a7c9fe02d1c499cbebb5fcac44c0ca9,99.192141,64.6223,0.3485
2024,7,3a87f8a8c9e2d8bc808cded4cb6fb464,41.25,14.7,0.6436
2024,7,3a954ef9f4167040dbb50126043d6b26,10.469925,4.17,0.6017
2024,7,3aba974d4e8d4901b9f1d1c657268a06,13.025125,9.0843,0.3026
2024,7,3ac138e283bac511ef3c260269fb1a53,31.855096,12.16,0.6183
2024,7,3ad64069857ed66981d5360247b78140,19.573852,17.1,0.1264
2024,7,3b030e42fb87c5f2e63abcc34e5359a6,38.84438,13.49,0.6527
2024,7,3b3064a88cab9c739f771d908a35ac36,102.812824,45.7696,0.5548
2024,7,3b31093b37089947f11eb935426c0150,8.24,5.15,0.375
2024,7,3b3aa9e766f1eb70567d243f6a432b39,16.194024,10.5574,0.3481
2024,7,3b7f62b7df9641ff9c5fe1c77ae11e0d,70.91188,27.72,0.6091
2024,7,3b91f57de90813a4d19218916b888754,21.0356,13.13,0.3758
2024,7,3bcd34d4f6fb62df229b22f9585b3595,23.60235,13.0449,0.4473
2024,7,3bff3663f834675734628ea5547754b9,2.4625,1.68,0.3178
2024,7,3c07af0275e198d35cefc50ed6129db9,7.371095,5.05,0.3149
2024,7,3c1670ca44fabe9d7c89076df3d35df1,20.79,12.34,0.4064
2024,7,3c4a3d30cfd389b51e2cd1e1b8d54a56,25.2356,6.52,0.7416
2024,7,3c530259a9206e9735d0399882d04ab2,14.439223,8.6,0.4044
2024,7,3c692694f3b08250808a06e1d9d8fe46,22.183595,5.14,0.7683
2024,7,3ce493f5f60d42bacb3dee968e305f51,80.72758,39.96,0.505
2024,7,3cf81358a6a197fa4c7be371b2a032fe,32.417134,15.0182,0.5367
2024,7,3d6003338b0fc07c4d7c6f0cca968459,42.7994,31.632,0.2609
2024,7,3d6d0817552e03599730cbb786e9393a,14.004725,12.63,0.0982
2024,7,3dcd0f52f9b0c08c942848e4dc49abc8,15.597278,8.79,0.4364
2024,7,3dd1c51c245846ed26e33162205bf191,9.16,4.9404,0.4607
2024,7,3df36af518fe0740ed1a7f133e916d6a,56.39625,27.8,0.5071
2024,7,3df483c9de4b85dd2889ce6683cd83d4,13.027416,23.088,-0.7723
2024,7,3e09a4bdbf839c30c214cbf7edcefd76,38.29,22.5,0.4124
2024,7,3e5797babe9a7047f02d5551c84a89ba,10.79,4.4737,0.5854
2024,7,3e630e81fce7bdd1ab939f09df0168ff,12.08,8.7108,0.2789
2024,7,3e849cb17630eb87e085a8586ad0db35,14.310244,7.42,0.4815
2024,7,3e8afe55ef5698547952f2bdb03095ce,24.96,7.6547,0.6933
2024,7,3e96995fc1a2fd8719a946238654a42e,11.200775,5.6957,0.4915
2024,7,3e9ce20274e8b37c30b82da51e022ea6,11.651316,9.79,0.1598
2024,7,3ec6581f73878a61bcea7abd4c7b9af7,18.29,8.33,0.5446
2024,7,3f0c5abd8678520b33be72258c0a4809,0.638976,0.19,0.7026
2024,7,3f3475a615fe7d3e2c5f49141dd057da,63.94462,34.5,0.4605
2024,7,3f5378cd033cb9e29b9071b54d527170,68.198609,25.297,0.6291
2024,7,3f8e8ca0c0a6d771c33df4dede8c71dc,2.08,1.2868,0.3813
2024,7,3f9bb2767b06862e540b5090dfcc98cc,31.90968,23.52,0.2629
2024,7,3fa4f419cbfdf6819ded7754bea8bc3e,24.96,8.44,0.6619
2024,7,3fb056e8a37379136bef4a449782bc86,6.996775,33.32,-3.7622
2024,7,3fc84634988c3300bad16a4ddd069d8c,3.223708,2.8211,0.1249
2024,7,3fcc72a8f295bb90f5631ea434cb5005,11.58,3,0.7409
2024,7,3fea52746dd868f054188743dd23fc27,9.879156,1.94,0.8036
2024,7,4026df7928ec6cfd1d074ce6ea787f12,10.79,9.13,0.1538
2024,7,40590aeb84e99681473e79dea29cb896,7.640325,5.22,0.3168
2024,7,407a12467c0d1298619b3c21cfab811e,44.861751,15.0311,0.6649
2024,7,408cee30f4c0f8e11874da0b1372aa1c,102.706376,37.38,0.636
2024,7,40cee79afc0fbebe1ecfc4db7b15efaf,152.316,54.1892,0.6442
2024,7,40dc2bdeb1687d551594250623cf712c,28.459408,15.4741,0.4563
2024,7,40e07f101363934e37168b9b0b934929,14.821575,9.891,0.3327
2024,7,40eb1f682e7f4d1e531e1522489c621e,14.0658,8.16,0.4199
2024,7,4130c6dcef0d814287305d88d564af4b,11.62,9.6,0.1738
2024,7,417980e8dcb1461d48c0f03c841b27fd,24.709883,14.24,0.4237
2024,7,41b3eae33c06773fe91e4e9863cd6c0e,19.96,13.6012,0.3186
2024,7,41cac235be173e6dd5970b2a0627bf6d,32.714968,18.74,0.4272
2024,7,41fdebca02d1ff9c57270df6c944c097,7.203402,6.78,0.0588
2024,7,4206c1b5c918694c5951bfc3ac22e009,37.38,27.2572,0.2708
2024,7,422538a444508a0ecebbe8caaeb4e18c,8.620073,5.45,0.3678
2024,7,4231b5a1cda3f24538d85ba27c3237d7,24.389775,9.73,0.6011
2024,7,423c3985c8972c809160d8b6aaead631,22.895266,19.9955,0.1267
2024,7,42503a964cfefaab2fd82fbd09468535,27.258417,13.96,0.4879
2024,7,4291b438eb776012affdb77e3e1d5cfb,42.853135,13.9322,0.6749
2024,7,4293b82c5e6d708ebd975883473fbed7,8.709895,6.05,0.3054
2024,7,42abe5dff19471f67e0f9ea9f49e61d0,80.34401,28.4,0.6465
2024,7,42b6b707b967027452ad197f61e28f6a,37.711046,20.3,0.4617
2024,7,42c5e6586332d7244dc603f33bd2dd47,7.58,5.6196,0.2586
2024,7,42cb776ff795b2221409b2ab73b85fd2,11.085275,7.22,0.3487
2024,7,430a70303d7a9606d9e3a471dbee09ad,36.514354,24.51,0.3288
2024,7,43180be801af13f35e83965d1a359525,68.562172,59.2809,0.1354
2024,7,435dfa9016a4e5057e4fd2bb81a5b5bd,12.108036,10.1466,0.162
2024,7,4376fe39e1c3e43374274e6aa5866f0b,15.9252,10.29,0.3539
2024,7,43ab5c4aa846d237d023464db242f43e,13.091075,4.5667,0.6512
2024,7,43b37779c3e69368b4d7fdefd20552df,12.397799,9.85,0.2055
2024,7,43c4124346b72cb39a716d69b355a31d,22.164868,15.0717,0.32
2024,7,43db1ceca9a3b6515a5ec5ecddc03741,10.080244,11.2811,-0.1191
2024,7,443376989853bbba07789594b8878aee,9.01575,5.48,0.3922
2024,7,445960884a2766d07ddd5d23360c5a91,16.41352,11.785,0.282
2024,7,44aa810bfe2966b230aa05eba07d20ee,16.894034,7.92,0.5312
2024,7,4505a47387642383d8bc6fc331280bf5,5.885825,3.6456,0.3806
2024,7,450c468878a5642b14b278d15176cb54,5.295275,2.05,0.6129
2024,7,45141602612fcfbf60ec324d42deee84,28.321583,16.93,0.4022
2024,7,454422a2df91ad8e828865746ec5975a,52.328708,146.25,-1.7948
2024,7,4552165e3e913a2d8cde76b37939c0bb,21.62,13.64,0.3691
2024,7,455f6f2d6125d38f7d76b3d4345c04a8,1.8856,1.16,0.3848
2024,7,45613f9ca5b05e0b0e775189ea0098b5,80.742776,41.04,0.4917
2024,7,456bc88c91d0527d58314dff8698240a,36.653125,16.32,0.5547
2024,7,458843b890ae177aa23c3256dd69da41,25.364272,15.44,0.3913
2024,7,459af558dfa5069dca3852ae3d899080,9.18,2.0132,0.7807
2024,7,459ddd776ea3c081e0b73ffa8796f486,19.534248,13.56,0.3058
2024,7,45a0b4da82d6dec1e1893c1b42272824,1.269862,39.2,-29.8695
2024,7,45a7b2890ad544e9e945abb4ca64f146,4.26,3.1917,0.2508
2024,7,45f1fc8154b0b28c9710a9be4f993540,4.16,1.96,0.5288
2024,7,464f7720d21792400bdd5a8dff67693f,58.902033,23.97,0.5931
2024,7,4663caa643c42c3ce59f25f306d3fd73,7.34,2.025,0.7241
2024,7,467c6cbfce7baf5edfb60a645b5d8860,2,1.34,0.33
2024,7,4685a2f882072305574b73c8005fd226,9.96,7.62,0.2349
2024,7,46c7f5257dbab547d3f469708ffb7e68,6.665625,4.778,0.2832
2024,7,46caeca91830070a3cd2d03675cc81cf,16.24856,7.98,0.5089
2024,7,46cb72f93b6d9f9e018dabc6c823d1f2,16.25741,11.94,0.2656
2024,7,4713f50d5580930090afa4b8a490665c,37.9028,15.1062,0.6014
2024,7,471f440c207537d9f77a207e0d9d222e,8.78164,3.8068,0.5665
2024,7,4756ad566e25daf3dea9a2ab45688543,14.96,10.3,0.3115
2024,7,4774b152719858b25253c7487de48962,4.96199,1.7226,0.6528
2024,7,477f86139a593a0e81f5b0ae6d8bc80a,2.3562,1.36,0.4228
2024,7,47805bdedc5331f62d184d2c1c61b266,9.30819,6.74,0.2759
2024,7,47d83b805f2b996956144d97c0b70ccf,7.349602,3.2552,0.5571
2024,7,47d96781a63b490cf90c4f337b2b9371,57.869906,28.56,0.5065
2024,7,47f4ac440ec8a8dfcaaa30281620907e,12.789922,17.1066,-0.3375
2024,7,483d10242fc2d6eca47aed05e2901732,29.631423,19.35,0.347
2024,7,48521dec06c621f238d7419dbaf5cf09,18.19201,14.8,0.1865
2024,7,486d29471cd9c26fbfe2d56398781c43,9.785556,7.13,0.2714
2024,7,48719ffe6e2ef38d3ae8635c6464d44d,3.58,2,0.4413
2024,7,4894fd13077c89a5774c94d3438c381f,12.46,5.3,0.5746
2024,7,4898647fdcd06b7b7640063703d5f9bf,101.017388,84.8411,0.1601
2024,7,48b994b672df8b6969c6d655301253e3,14.294714,7.77,0.4564
2024,7,48c53bd51368fe15a3b4b8349a0252a4,18.119892,13.18,0.2726
2024,7,48c69f5784acfd4006573b3f788527ab,212.317065,171.3618,0.1929
2024,7,48fc7d29bcc71ac50431fa0e46d14c94,28.459408,15.4841,0.4559
2024,7,4924d5fae0fd5694a139d5963bda6c7d,25.69125,12.09,0.5294
2024,7,49478c8756440da7ca90fc040ea90fef,1.75,1.42,0.1886
2024,7,49c404da8b69bc3ae58594c9a6edbfd7,9.04,6.66,0.2633
2024,7,49c40658aceb61cbbbddb674d40a39c2,6.62,4.6811,0.2929
2024,7,49e636d9b1e4c20da8f8126c344c2f56,9.889667,6.5872,0.3339
2024,7,4a06d7e5f529b56424607c68302f4bb2,441.450928,262.8324,0.4046
2024,7,4a2a75d476e00496d0391c30161be61f,8.149284,6.68,0.1803
2024,7,4a314a6df745d9f027b0e908e2e58b03,24.96,9.55,0.6174
2024,7,4a7d3c6a65be0ea14a3cc5fafc2e20c1,74.681608,41.1,0.4497
2024,7,4a8861b96d85d4d76676c4c3fd004291,32.83741,24.48,0.2545
2024,7,4a984c8fa4f45df0ddabc93f315283d1,8.97867,3.06,0.6592
2024,7,4aa4d213cdbd7f600ec891b5211db42e,8.108126,3.97,0.5104
2024,7,4ac43e4003e724e9ab7241dcc115fdce,28.523625,14.26,0.5001
2024,7,4acf77ff98f6694107a69805cde5900b,20.58182,12,0.417
2024,7,4aed17df589799dab7ce44876f9f170d,29.551528,18.7542,0.3654
2024,7,4b05187e4bc8480967a0d9595587e88c,20.944276,5.7,0.7278
2024,7,4b231726a98d3873e9124c5162fdbd07,58.5876,33.3049,0.4315
2024,7,4b3938f089fe4a2e3831372d22bb837d,15.48242,13.4,0.1345
2024,7,4b3f44fbda0944fa7d7cccc631dbf1e2,25.713344,10.348,0.5976
2024,7,4b4b4f4c7704b530f67089ed1b54bc8e,11.364142,2.51,0.7791
2024,7,4b4c96cf69e456520546f30a32c08fe1,19.925251,4.5669,0.7708
2024,7,4b4dd288942022304721d7fb5e954b79,84.248969,41.8,0.5039
2024,7,4b63d97fd834506644afbfc0cab886ae,15,7.8,0.48
2024,7,4b8ab2ec0bbff1c5bea2239105170eb9,11.853556,8.94,0.2458
2024,7,4ba0323d6785bb2df542a649917849f0,38.1517,22.52,0.4097
2024,7,4be05973312713958841cd6b90ad5352,165.3406,91.7167,0.4453
2024,7,4becb704a3d606670d89b2ab7b59ea4c,23.88625,17.7969,0.2549
2024,7,4c0eed81d0446f49dae96e70bc53784f,11.79135,5.8785,0.5015
2024,7,4c2530af1cffe3bdab38adb6ba1a55d1,156.844788,28.2683,0.8198
2024,7,4c2e0bbf177668a7c507b0f4711da170,34.303515,22.56,0.3423
2024,7,4c5566d30ae22d92af3671b750c34737,22.38,11.0796,0.5049
2024,7,4c5cddb9f1284a15131e19f18f25bc2e,47.675857,28.26,0.4072
2024,7,4c676d122d64be0446def0da0d052003,77.67828,68.556,0.1174
2024,7,4c9f580643a6e17effba63b95bbde9d1,1.719375,1.2,0.3021
2024,7,4ca6ec637fb9aade8857a889efee0bf5,2.231502,1.26,0.4354
2024,7,4cbd358f71e1105f091abe1a5c888435,34.695399,12.8,0.6311
2024,7,4d252a25eb3eb723dae521b7d41c46b6,16.24856,8.876,0.4537
2024,7,4d7f0d806fc21b91fc973be74f279c6a,45.521972,20.28,0.5545
2024,7,4d865162b15efb2cc564754639b0c340,13.284186,9.29,0.3007
2024,7,4db49a94192b4b72e3f67e55eb160c20,16.37228,11.4322,0.3017
2024,7,4dfe49ef3e4999a9095ae9666d728581,18.225625,7.98,0.5622
2024,7,4e07de31d5ef2e57762acc8839d7d68f,68.040116,22.8616,0.664
2024,7,4e0d34d36599841bd2cc110d9a1fe25a,7.554326,5.58,0.2614
2024,7,4e17f908f7b1d9064e4161c5980f610b,124.275755,34.909,0.7191
2024,7,4e4993ffcce5a273aea369231293ff63,24.227966,13.2766,0.452
2024,7,4e545eda60321302d0618fe8ed9daeea,31.353125,19.92,0.3647
2024,7,4ecee79fdb1c594a8cbbffd89d8d48c0,17.584721,15.78,0.1026
2024,7,4ed724966bee67a7f7a3cc0fb75b298f,16.62,7.92,0.5235
2024,7,4ede9e4d9d13bd50aa514b6d4f7e5d78,16.45,9.95,0.3951
2024,7,4ee1a6f0e98d68dbea486e573ecdb20c,24.636598,11.41,0.5369
2024,7,4f4745e006c0e17d67fd3b5c4229be19,30.572364,26.8,0.1234
2024,7,4f500d2444d55eb311c0ae1f0f6bece5,7.46,2.5598,0.6569
2024,7,4f8634e698037c3d8a8b38d90b6a19b9,44.577265,30.9,0.3068
2024,7,4f8fccac8b1632d5c831b06f49d64ca1,81.053054,52.25,0.3554
2024,7,4fbe0ff1f564ac7efcb182f5cd5d442c,20.79,4.67,0.7754
2024,7,50006a3f999fd00c68359fee337ece2f,41.156416,28.26,0.3134
2024,7,50233b0f1f9aad5d849c41892cd3603d,16.62,10.1589,0.3888
2024,7,5038877e2fb212a3fe1856c12f800c29,23.000541,18.59,0.1918
2024,7,5053dda4296e0245e078c26d36672c0a,14.12,6.17,0.563
2024,7,50569dc243cb1cd545514c5bb73dbfb4,24.567989,17.94,0.2698
2024,7,5078a6a3de2d53bf6ed21c1936da128e,99.515914,76.08,0.2355
2024,7,507e5f3513c0084c5999cd91a1835d7d,131.156728,76.7093,0.4151
2024,7,5084268479c749e6849b165bfe4b54e0,56.47145,33.2108,0.4119
2024,7,50cfd3b8894de6a8614cae5f48536782,10.93597,10.23,0.0646
2024,7,50f92f12aeac7077d7edcf58ea9cff86,77.46,53.65,0.3074
2024,7,511b3bd8d6ef7d58e8cf7d5f694ad9b9,17.225286,8.75,0.492
2024,7,5128dca3a95ab804e5c16e0530618dac,16.62,9.0369,0.4563
2024,7,5139a35dd79b387f9662a0eb2ccbba54,1.92915,0.76,0.606
2024,7,513b224ce22dd725501c645487ce5037,7.99499,6.8836,0.139
2024,7,51cb20fb5dccc858ce3fd749b6dcd1f4,7.460625,5.97,0.1998
2024,7,51cf600bd2db33876e2e1c5d3693f6ca,32.8216,23.84,0.2736
2024,7,52132ccc0cc3387f0cf2eb4fa6583e68,48.855114,20.1,0.5886
2024,7,5218772452c9e498ea51f77b8370d65b,18.961461,8,0.5781
2024,7,523082ef3615e9a979871445a7531f5c,40.96682,8.48,0.793
2024,7,5245c5c1187e12fa585185b01d56f182,4.237071,3.02,0.2872
2024,7,524a4542e4ef20131a306f56a612ac0e,12.46,5.14,0.5875
2024,7,5260a793a98c9da63ee0122f86cc6092,622.148812,369.8667,0.4055
2024,7,5266228e5c79d11e3a46c069bfbab074,47.410782,30.954,0.3471
2024,7,526b7c5d52c5d81ec7ac6b451e25cea3,219.942732,76.02,0.6544
2024,7,527130a04fd6ecc75be37060b1c9afb0,54.098588,25.2,0.5342
2024,7,527b90f3a7cce27095c29ad09ca68bd4,32.381913,12.16,0.6245
2024,7,5299d1f0743afdfd5976648408d8a98a,34.63801,20.92,0.396
2024,7,529a8f08cb3ac6a46741dca59ce3fc7f,19.55408,12.7404,0.3485
2024,7,529c6b08f6df62ea3b16d35088b6baf3,58.184366,18.9266,0.6747
2024,7,52a7e00736d9f3866aaffbd79d83d794,63.949276,50.14,0.2159
2024,7,52db15dc3d7cae3b7bc3a3ceead99a4a,14.5124,8.5,0.4143
2024,7,5338e544b8e9582f674aba35cc7162e0,56.673774,22.77,0.5982
2024,7,533ef3f03daeb226c2570ea1c23c5cd5,2.369307,1.46,0.3838
2024,7,5349ed32190728747dceeebf5516aeff,3.326775,1.49,0.5521
2024,7,53b5a2f295438b034de5ee5e99e115bb,48.884897,36.84,0.2464
2024,7,53b8d0dfd76b39630e3bad87d362779d,328.563671,171.2,0.4789
2024,7,53f0246158bbfffd2446922332c4c566,11.392985,8.83,0.225
2024,7,53f47571c8f1d60aa55dcc7f7ebc7325,16.37228,10.69,0.3471
2024,7,5429d0c927d82cc70865b6f50f057672,87.5,52.5587,0.3993
2024,7,5435975441e2a86cf75c0f7af42617d4,97.589644,38.43,0.6062
2024,7,54e90a8ca557ce096cdc57fdd6a7943d,28.29,13.42,0.5256
2024,7,54f22083041439f2df3f97b61bc412d4,16.4567,12.32,0.2514
2024,7,5519f2800ad672d61a38cd7ad300951e,5.828442,3.37,0.4218
2024,7,55251d2fd59c2b04ae03835c9b0d2c28,51.184373,35.206,0.3122
2024,7,5528edddc01a2ab986a46ab670873b19,7.46,3.67,0.508
2024,7,553ac189942baa4ac6edacd407231962,8.04,6.59,0.1803
2024,7,5548f90f1ab01ef56f90aa8b42e11438,43.029756,28.69,0.3333
2024,7,555eba24e6ca7d9ede3dbb43fc20a8df,46.310083,38.61,0.1663
2024,7,5578acf5c195c5cec81ad1d372fb0da3,0.72835,1.35,-0.8535
2024,7,5589c73dfcbbe2e0c9227861bdb52e86,12.05828,9.81,0.1865
2024,7,559b0e040056c15e5dc9dd2aa5bf1277,5.916534,3.19,0.4608
2024,7,55c6ecb470c014d2d704572afa9efb14,75.788036,35.65,0.5296
2024,7,55f9cc22ee02f91d106cb9a51d804098,24.636598,7.679,0.6883
2024,7,562d4a1d8403bb57d4433ebc3c25568a,41.856136,29.608,0.2926
2024,7,565cb4cae8c00e9c0181413ffbe45a89,37.458398,8.8,0.7651
2024,7,568d991851301f67157625d858937b21,1.025244,0.39,0.6196
2024,7,56a851aaa33ed823f1e0a3cbf997f53c,29.514934,17.85,0.3952
2024,7,56a9ebca546b8cf2ac0b6aea6f672961,7.743384,2.3,0.703
2024,7,56c9a3c2ef1ec8c85a306ce724787978,21.232354,17.49,0.1763
2024,7,56e1c507d44ec22296992a91d76de998,18.350244,13.5789,0.26
2024,7,5703b1cc0fd61fe8351c171942fad4f2,6.62,4.14,0.3746
2024,7,5719d6aa51aae4f7da2cf4ad5bf89057,84.393645,75.3,0.1078
2024,7,5739774b078e833b0dfbb12001f53b23,3.060592,1.9954,0.348
2024,7,574929dafe804649bd8ba14208e6da57,34.373222,13.624,0.6036
2024,7,574e1d81ab86c3fff26a9deb334078af,8.29,4.7193,0.4307
2024,7,578e17356025b943146294b334c7947c,104.64,21.15,0.7979
2024,7,57c03c0be49456de8ba2ff89dba0f0f6,36.902434,27.63,0.2513
2024,7,57d10494fa3f9a5d73a93bbdfd2d8601,174.455068,105.8216,0.3934
2024,7,57d48c0a952493a6a3515b905677d989,11.239358,6.6,0.4128
2024,7,57da8a188e825584c5a60883d0ca8bae,15.014326,12.1224,0.1926
2024,7,57f1ca8b413c05d3a889f966541ed38c,35.477484,14.08,0.6031
2024,7,57f3d3848f4b531b1b27f6991a526b64,4.074018,3.5177,0.1366
2024,7,57f9bf7d5cd25302820f65ad62e6ed53,12.076416,9.3927,0.2222
2024,7,5805ef0326ee0fd8277e85b2e7b9068b,184.841184,125.896,0.3189
2024,7,580817b4719f96e49ffd4bcefe5f871c,16.33104,13.41,0.1789
2024,7,580a6666007171f8bfec8b6fd3156d1f,29.778294,7.931,0.7337
2024,7,58588f1d8e7669d28c556e0cd696938a,41.78852,20.85,0.5011
2024,7,585a84467036b99fdb6b137566191cd2,49.172836,40.04,0.1857
2024,7,589793220360ad2a84ffaed91d3690f8,4.58,2.9868,0.3479
2024,7,58a5bfd1d1871ea204d8bd21a1421eac,23.7504,16.734,0.2954
2024,7,5900b6c26b8b0a53fbce538dee9f2086,15,13.3,0.1133
2024,7,5901b664f55ce0b486515f5938d56c47,0.5,0.19,0.62
2024,7,593c9d75a59d632669e6d35a373c053c,9.736134,3.95,0.5943
2024,7,5996d86f0cf459f5c1ef827517e326f9,5.688975,1.98,0.652
2024,7,59a3fe3dba4509c2c4f5eb19006aa644,71.713166,54.92,0.2342
2024,7,59b206994f75ce8efd972e54df23654f,11.853556,8.73,0.2635
2024,7,59e57db2988c0c9951fc471d5fedd0da,102.904542,10.6734,0.8963
2024,7,59ef893a220c9d3fde8c22148bff3339,15.5315,12.4,0.2016
2024,7,5a02e3474c1bc27042ef923fb82b552f,26.636664,15,0.4369
2024,7,5a04b390ebcab4ff163db4bb063e2770,97.870466,66.4242,0.3213
2024,7,5a39cd9250605ca5c8e08e934039de0e,13.75985,11.59,0.1577
2024,7,5a42e7c7f9eb225ae1b837f909855930,20.79,13.8,0.3362
2024,7,5a5262ad120106287b58cb15c6b24d82,35.439101,13.35,0.6233
2024,7,5a65b7768ccdaeb555e1ad7fa09e1b08,38.71,14.749,0.619
2024,7,5a6cd6c4f581c8a72a65b0418a84275a,476.37158,339.5919,0.2871
2024,7,5a7484644f8ec32c3e4e49b9783f9f02,27.991341,18.5805,0.3362
2024,7,5a7e2940b6a1c648fd0f2a668f4b4b8a,13.286624,11.76,0.1149
2024,7,5accdf0dd1eab3f90a471c7487fe7a6e,8.29,5.94,0.2835
2024,7,5adf9db35da93e6703112f72f2a2b159,5.885825,3.5011,0.4052
2024,7,5b2a4571eb56f6a0426a95cd58901ec5,9.835122,8.382,0.1477
2024,7,5b7abd47c446242aaf368245b6e2ec0f,30.718125,15.65,0.4905
2024,7,5ba6e11dff2eeee4facb12ea4de2d159,43.440154,31.1995,0.2818
2024,7,5bc81e10ce96fc07e77da7e9ac970307,54.206702,20.4063,0.6235
2024,7,5beac46bb241dd62948735bd1098f3d6,4.532916,2.7921,0.384
2024,7,5bf5d07b0f3d3164761fe69c48326444,41.58,29.04,0.3016
2024,7,5c16c806029be943e0feb0fae15ec060,8.577946,4.09,0.5232
2024,7,5c274490e1c3e4fb149fa66e6cbc63ad,9.40945,3.9056,0.5849
2024,7,5c4869977b718cc3a6975faed2df8e8a,31.314126,22.6804,0.2757
2024,7,5c506cafd560f2e7a257527c3712ca6c,19.585975,15,0.2341
2024,7,5c54e867cee28a949dc418f2f6268689,103.134506,67.12,0.3492
2024,7,5c86c92a4ade997abd25719d4ff14820,36.106896,19.11,0.4707
2024,7,5caa9a4d20c11f663706f57208f869a9,9.96,3.26,0.6727
2024,7,5cd009342164f0e41fe42fef9abc5efa,5.37655,4.36,0.1891
2024,7,5cfa8de13b2fa98eb824503eb0318b40,3.223708,5.7022,-0.7688
2024,7,5d08faa3726a180de01c6b200e213ae8,49.997793,8.1,0.838
2024,7,5d60817407721494a8c4d482074a8d6f,12.97245,7.7,0.4064
2024,7,5d8125eea8a47a50fd11779ac36f1a0d,12.015424,11.44,0.0479
2024,7,5da5b6373b42dbf28bdb5227ae211f89,10.491528,3.905,0.6278
2024,7,5dabcf8dc4211c473f9947bfe813082f,13.74,5.7505,0.5815
2024,7,5dacbf147409e8c07c43376eb670368a,4.842546,2,0.587
2024,7,5dbaafa817fd45d6fd7e028544f34076,19.252,14.4,0.252
2024,7,5dc38472763b866d14b770c6576b31ca,31.795114,11.68,0.6326
2024,7,5dcae6e673eb4af8b314bf9c50633487,3.70342,2.55,0.3114
2024,7,5dce9e77bbbaf6919f93bf1fb39f4ad6,41.611472,15.9,0.6179
2024,7,5dd490246001a8d6ecd06aa185e16afa,25.57009,15.26,0.4032
2024,7,5ddaad7fa2f8e5579130c19d7984fff1,15.938125,6.465,0.5944
2024,7,5de5ab725305a4173ecf0bac9b0c69f3,46.44306,30.02,0.3536
2024,7,5e3d1d63fddde1ba7b8def9b5c21be9a,4.73466,2.9892,0.3687
2024,7,5e47842a238b194199b7794d2122ac93,39.12,26.4707,0.3233
2024,7,5e5ff6d464bc61f28cecb3f62de4e773,110.435675,89.5,0.1896
2024,7,5e67f35c18105ff2a3e3049e3e3af41b,23.705385,8.645,0.6353
2024,7,5e78846ded5e906fe6889f5b9adbeda9,49.264052,19.7577,0.5989
2024,7,5e875347558f1a8329ea55ef54c178e3,9.96,7.58,0.239
2024,7,5e96a032b437b45edb9cecf018e21682,11.925592,7.8,0.3459
2024,7,5eaf170428492bad21e1c7360608a62f,24.512908,16.8112,0.3142
2024,7,5eb3b8d8191c32324edca7734f43fe31,67.349375,29.15,0.5672
2024,7,5ecd2a1badd945518f81f60a9aea4297,14.54725,7.25,0.5016
2024,7,5ef7c3b61cc46603e05cda838ee2b61f,10.79,4.29,0.6024
2024,7,5f31ef4d7c2b961c449b7cc62be28f7e,201.500501,73.7,0.6342
2024,7,5f3dbaa6425f2f3061105ee0f7c9429c,6,3.88,0.3533
2024,7,5f4945afe7aeb4e48a12aaf48e3d8d7f,27.42625,2.4945,0.909
2024,7,5f611e60e804c9bc16ae1d67a741aad5,15.043774,9.107,0.3946
2024,7,5f71c3fbd023093dd2e1e1426733bb26,14.645303,7.1683,0.5105
2024,7,5f78b4615db7eb9c85bffc8a78c93d3e,4.86,2.67,0.4506
2024,7,5f9cb0d33ed73b57221352afd973a578,7.92,6.04,0.2374
2024,7,5ff823d8976a18e50c8a6bcc4829d5ae,114.356804,80.8784,0.2928
2024,7,600bdc5218268b01201296180a788d21,16.277989,11.6809,0.2824
2024,7,603dc4dcba1a8e102c407bb4c1d04720,10.71286,3.57,0.6668
2024,7,603f3192af7643e52302ce13ff663ffa,43.09055,30.2431,0.2982
2024,7,604c029f1658cfd62d484ad22dc4f30e,10.42,8.133,0.2195
2024,7,605b77ea61fa7066331609b1fffa2a7d,11.62,8.17,0.2969
2024,7,60a503a5a38d31627dafa854e3e601b1,4.16,2.42,0.4183
2024,7,60ca0255eb812ebc9606e1496478d30e,13.75,8.08,0.4124
