country_code,postal_code,place_name,latitude,longitude
HU,7811,Szalánta,45.9486,18.2375
HU,7811,Bisse,45.9093,18.2595
HU,7812,Garé,45.9174,18.1928
HU,7813,Szava,45.9024,18.1777
HU,7814,Kisdér,45.9406,18.1281
HU,7814,Babarcszőlős,45.9,18.1364
HU,7814,Ócsárd,45.9342,18.1519
HU,7814,Siklósbodony,45.9103,18.1203
HU,7815,Harkány,45.85,18.2367
HU,7817,Rádfalva,45.8597,18.1258
HU,7817,Diósviszló,45.8777,18.166
HU,7817,Márfa,45.86,18.1853
HU,7822,Nagyharsány,45.8474,18.3971
HU,7823,Kistapolca,45.8216,18.383
HU,7823,Siklósnagyfalu,45.8202,18.3627
HU,7824,Egyházasharaszti,45.8104,18.3342
HU,7825,Old,45.7889,18.3523
HU,7826,Alsószentmárton,45.7895,18.3057
HU,7827,Beremend,45.7911,18.4326
HU,7827,Kásád,45.7783,18.3989
HU,7831,Pellérd,46.0344,18.154
HU,7833,Szőke,45.96,18.1858
HU,7833,Görcsöny,45.9694,18.1358
HU,7833,Regenye,45.97,18.1684
HU,7834,Tengeri,45.9261,18.0881
HU,7834,Téseny,45.9399,18.0885
HU,7834,Baksa,45.9536,18.0889
HU,7836,Bogádmindszent,45.9069,18.0406
HU,7836,Ózdfalu,45.9292,18.0217
HU,7837,Hegyszentmárton,45.9039,18.09
HU,7838,Vajszló,45.8596,17.9841
HU,7838,Besence,45.8956,17.9663
HU,7838,Vejti,45.8104,17.971
HU,7838,Piskó,45.8134,17.937
HU,7838,Lúzsok,45.8382,17.9438
HU,7838,Nagycsány,45.8717,17.9443
HU,7838,Páprád,45.8925,18.0097
HU,7838,Hirics,45.8269,17.994
HU,7839,Kemse,45.8233,17.9136
HU,7839,Zaláta,45.8092,17.8912
HU,7841,Sámod,45.8544,18.0375
HU,7841,Baranyahídvég,45.8464,18.0233
HU,7841,Kórós,45.8669,18.0844
HU,7841,Kisszentmárton,45.8242,18.0242
HU,7841,Adorjás,45.8506,18.0628
HU,7843,Drávapiski,45.84,18.1011
HU,7843,Cún,45.8125,18.0669
HU,7843,Kémes,45.8242,18.1011
HU,7843,Szaporca,45.8136,18.1044
HU,7843,Tésenfa,45.8131,18.1183
HU,7846,Drávacsepely,45.8292,18.1386
HU,7847,Drávaszerdahely,45.8369,18.1611
HU,7847,Ipacsfa,45.8345,18.2055
HU,7847,Kovácshida,45.8325,18.1856
HU,7849,Drávacsehi,45.8128,18.1672
HU,7850,Drávapalkonya,45.8031,18.1789
HU,7851,Drávaszabolcs,45.8068,18.2105
HU,7853,Gordisa,45.7964,18.2333
HU,7854,Matty,45.7981,18.2661
HU,7900,Botykapeterd,46.0505,17.8666
HU,7900,Csertő,46.0948,17.8061
HU,7900,Szigetvár,46.0487,17.8055
HU,7912,Nyugotszenterzsébet,46.0767,17.9112
HU,7912,Nagypeterd,46.0465,17.8986
HU,7912,Nagyváty,46.0611,17.9328
HU,7913,Szentdénes,46.0071,17.9271
HU,7914,Katádfa,45.9979,17.87
HU,7914,Rózsafa,46.0219,17.8884
HU,7914,Bánfa,45.9945,17.8793
HU,7915,Szentegát,45.9742,17.8257
HU,7915,Dencsháza,45.993,17.8359
HU,7921,Somogyhatvan,46.1137,17.7137
HU,7922,Somogyapáti,46.0913,17.7497
HU,7923,Basal,46.0734,17.7839
HU,7923,Patapoklosi,46.0754,17.743
HU,7924,Somogyviszló,46.1153,17.7649
HU,7925,Magyarlukafa,46.169,17.7567
HU,7925,Somogyhárságy,46.1619,17.7731
HU,7926,Vásárosbéc,46.1829,17.7242
HU,7932,Almáskeresztúr,46.1199,17.8956
HU,7932,Mozsgó,46.1174,17.8503
HU,7932,Szulimán,46.1276,17.8031
HU,7934,Almamellék,46.1569,17.874
HU,7935,Horváthertelend,46.1758,17.9255
HU,7935,Csebény,46.1899,17.9324
HU,7935,Ibafa,46.1552,17.9163
HU,7936,Szentlászló,46.1567,17.8345
HU,7937,Boldogasszonyfa,46.1836,17.8379
HU,7940,Csonkamindszent,46.0531,17.9658
HU,7940,Kacsóta,46.0388,17.9565
HU,7940,Szentlőrinc,46.0402,17.9872
HU,7951,Pécsbagota,45.9903,18.0733
HU,7951,Gerde,45.9897,18.0242
HU,7951,Velény,45.9803,18.0533
HU,7951,Szabadszentkirály,46.0057,18.0447
HU,7953,Királyegyháza,45.9992,17.9691
HU,7954,Magyarmecske,45.9446,17.9637
HU,7954,Kisasszonyfa,45.9467,18.0061
HU,7954,Magyartelek,45.9423,17.9847
HU,7954,Gilvánfa,45.9187,17.9627
HU,7954,Gyöngyfa,45.9602,17.9513
HU,7957,Okorág,45.9259,17.8751
HU,7958,Kákics,45.9044,17.8577
HU,7960,Sósvertike,45.8354,17.8599
HU,7960,Drávaiványi,45.8466,17.817
HU,7960,Drávasztára,45.8275,17.8206
HU,7960,Marócsa,45.9141,17.8145
HU,7960,Sellye,45.8725,17.8471
HU,7960,Sumony,45.9686,17.917
HU,7964,Csányoszró,45.8814,17.911
HU,7966,Bogdása,45.8756,17.7903
HU,7967,Drávakeresztúr,45.8392,17.7587
HU,7967,Markóc,45.8653,17.7706
HU,7967,Drávafok,45.8847,17.764
HU,7968,Felsőszentmárton,45.8522,17.7
HU,7971,Hobol,46.0239,17.7765
HU,7972,Gyöngyösmellék,45.9875,17.7013
HU,7973,Bürüs,45.9655,17.7601
HU,7973,Várad,45.9744,17.7458
HU,7973,Endrőc,45.9301,17.7605
HU,7973,Teklafalu,45.9502,17.7284
