country_code,postal_code,place_name,latitude,longitude
SK,990 01,Veľké Straciny,48.1969,19.3978
SK,990 01,Veľký Krtíš,48.2106,19.3504
SK,991 01,Senné,48.3098,19.3965
SK,991 01,Brusník,48.2993,19.4016
SK,991 01,Šuľa,48.359,19.4104
SK,991 01,Červeňany,48.3812,19.3884
SK,991 02,Horná Strehová,48.2797,19.4297
SK,991 02,Vieska,48.2613,19.4666
SK,991 02,Slovenské Kľačany,48.2643,19.4492
SK,991 02,Ľuboriečka,48.2622,19.5267
SK,991 02,Dolná Strehová,48.2508,19.4888
SK,991 03,Dolné Strháre,48.2485,19.3937
SK,991 03,Horné Strháre,48.2702,19.3628
SK,991 03,Suché Brezovo,48.3088,19.3583
SK,991 03,Veľký Lom,48.3381,19.3716
SK,991 03,Pôtor,48.2342,19.4213
SK,991 05,Sklabiná,48.1584,19.358
SK,991 05,Obeckov,48.1699,19.3322
SK,991 05,Nová Ves,48.1694,19.3662
SK,991 06,Kiarov,48.1101,19.4072
SK,991 06,Vrbovka,48.0905,19.4087
SK,991 06,Záhorce,48.1116,19.3401
SK,991 06,Želovce,48.1236,19.3559
SK,991 06,Kováčovce,48.094,19.4579
SK,991 07,Slovenské Ďarmoty,48.0922,19.2896
SK,991 07,Opatovská Nová Ves,48.1135,19.2782
SK,991 08,Lesenice,48.1065,19.247
SK,991 08,Malá Čalomija,48.0845,19.2322
SK,991 08,Chrastince,48.0903,19.2503
SK,991 09,Koláre,48.0689,19.245
SK,991 09,Veľká Čalomija,48.0692,19.2006
SK,991 10,Veľká Ves nad Ipľom,48.0792,19.0877
SK,991 10,Ipeľské Predmostie,48.0625,19.0559
SK,991 10,Sečianky,48.0951,19.0796
SK,991 10,Kleňany,48.1174,19.0739
SK,991 11,Kosihy nad Ipľom,48.0769,19.1744
SK,991 11,Balog nad Ipľom,48.0778,19.1309
SK,991 21,Pravica,48.317,19.4577
SK,991 21,Chrťany,48.2917,19.4605
SK,991 21,Závada,48.2912,19.4879
SK,991 22,Zombor,48.1366,19.4469
SK,991 22,Bušince,48.1746,19.5012
SK,991 22,Muľa,48.1922,19.5256
SK,991 22,Potočok,48.1621,19.4683
SK,991 22,Malé Zlievce,48.18,19.446
SK,991 22,Čeláre,48.1431,19.4903
SK,991 22,Olováry,48.1529,19.41
SK,991 22,Glabušovce,48.1554,19.4583
SK,991 23,Veľké Zlievce,48.1997,19.4558
SK,991 24,Stredné Plachtince,48.2263,19.2919
SK,991 24,Dolné Plachtince,48.2,19.31
SK,991 24,Horné Plachtince,48.2372,19.283
SK,991 25,Čebovce,48.1803,19.2293
SK,991 25,Opava,48.1959,19.1772
SK,991 25,Príbelce,48.1956,19.253
SK,991 25,Kosihovce,48.1817,19.2011
SK,991 26,Nenince,48.1464,19.2596
SK,991 26,Bátorová,48.1344,19.2714
SK,991 27,Seľany,48.1567,19.1897
SK,991 27,Širákov,48.1488,19.1856
SK,991 27,Kamenné Kosihy,48.1422,19.1935
SK,991 27,Trebušovce,48.1176,19.1954
SK,991 27,Ďurkovce,48.1384,19.1779
SK,991 28,Vinica,48.1173,19.1186
SK,991 28,Dolinka,48.0891,19.1532
SK,991 35,Sucháň,48.3139,19.2222
SK,991 35,Dačov Lom,48.3225,19.2499
SK,991 41,Čelovce,48.1832,19.1433
SK,991 42,Hrušov,48.1539,19.091
SK,992 01,Modrý Kameň,48.2413,19.3349
SK,992 01,Kamenný Vrch,48.2413,19.3349
SK,960 01,Zvolen,48.5744,19.1532
SK,962 01,Zvolenská Slatina,48.5635,19.2599
SK,962 21,Lieskovec,48.5729,19.1925
SK,962 23,Očová,48.6004,19.2884
SK,962 31,Lukavica,48.6421,19.2091
SK,962 31,Veľká Lúka,48.6299,19.1698
SK,962 31,Sliač,48.6167,19.1372
SK,962 31,Sielnica,48.633,19.1119
SK,962 33,Budča,48.5738,19.0694
SK,962 34,Železná Breznica,48.6163,19.013
SK,962 34,Tŕnie,48.6054,19.0346
SK,962 34,Turová,48.5985,19.0539
SK,962 37,Kováčová,48.6015,19.1025
SK,962 61,Babiná,48.4352,19.0911
SK,962 61,Dobrá Niva,48.4708,19.1056
SK,962 61,Bacúrov,48.5196,19.0598
SK,962 61,Podzámčok,48.5026,19.1129
SK,962 61,Breziny,48.5156,19.1027
SK,962 61,Dubové,48.5044,19.0461
SK,962 61,Ostrá Lúka,48.5454,19.0523
SK,962 61,Michalková,48.5092,19.1545
SK,962 62,Bzovská Lehôtka,48.4141,19.1328
SK,962 62,Sása,48.4355,19.1343
SK,962 63,Pliešovce 1,48.4263,19.1556
SK,962 63,Pliešovce,48.4263,19.1556
SK,966 11,Hronská Breznica,48.5678,18.997
SK,966 41,Veľká Lehota,48.4608,18.5607
SK,966 42,Malá Lehota,48.4964,18.5673
SK,966 51,Rudno nad Hronom,48.4269,18.6857
SK,966 52,Tekovská Breznica,48.3865,18.6187
SK,966 52,Orovnica,48.3882,18.5945
SK,966 53,Hronský Beňadik,48.3422,18.5559
SK,966 61,Hodruša - Hámre 1,48.5326,18.7537
SK,966 61,Hodruša-Hámre,48.4513,18.77
SK,966 71,Horné Hámre,48.498,18.6666
SK,966 71,Župkov,48.5254,18.6297
SK,966 74,Veľké Pole,48.5407,18.5652
SK,966 77,Kľak,48.583,18.6434
SK,966 77,Ostrý Grúň,48.569,18.664
SK,966 78,Hrabičov,48.534,18.6661
SK,966 81,Voznica,48.4605,18.6992
SK,966 81,Píla,48.522,18.5918
SK,966 81,Žarnovica,48.4812,18.7156
SK,966 81,Záhorčie,48.4762,18.6486
SK,968 01,Brehy,48.407,18.6516
SK,968 01,Nová Baňa,48.423,18.6404
SK,965 01,Stará Kremnička,48.6053,18.8894
SK,965 01,Ladomerská Vieska,48.5752,18.8745
SK,965 01,Žiar nad Hronom,48.5918,18.8496
SK,966 01,Dolná Ždaňa,48.5465,18.762
SK,966 01,Lehôtka pod Brehmi,48.5431,18.8079
SK,966 01,Prestavlky,48.5871,18.7578
SK,966 01,Bzenica,48.5295,18.7416
SK,966 01,Hliník nad Hronom,48.5354,18.7873
SK,966 02,Vyhne,48.5057,18.8014
SK,966 02,Bzenica,48.5295,18.7416
SK,966 03,Repište,48.5156,18.8465
SK,966 03,Sklené Teplice,48.5285,18.8622
SK,966 04,Horná Ždaňa,48.5689,18.7501
SK,966 04,Prochot,48.6093,18.7078
SK,966 11,Trnavá Hora,48.5898,18.9543
SK,966 11,Hronská Dúbrava,48.5902,19.0019
SK,966 11,Pitelová,48.603,18.9255
SK,966 21,Lovča,48.5717,18.8158
SK,966 21,Dolná Trnávka,48.5604,18.7883
SK,966 22,Slaská,48.6585,18.8371
SK,966 22,Lutila,48.6138,18.8449
SK,966 23,Lovčica-Trubín,48.6174,18.7881
SK,966 24,Kosorín,48.6516,18.8094
SK,966 24,Janova Lehota,48.655,18.7837
